date,site_name,data_type,generation_source,solar_generation_mw,total_generation_mw,daily_energy_mwh,grid_export_mwh,physics_baseline_mw,physics_baseline_mwh,cuf_daily,pr_daily,specific_yield_kwh_kwp,soiling_loss_pct,inverter_availability_pct,ghi_w_m2,effective_irradiance,cloud_factor,cell_temperature_c,temperature_factor,performance_ratio,capacity_factor,solar_zenith,solar_elevation,solar_azimuth,air_mass,clear_sky_irradiance_kwh_m2_day,poa_irradiance_w_m2
2020-03-10,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18291.620765489995,18291.620765489995,137187.16,136501.22,14698.91,85253.68,0.2858,0.7768,6.8594,9.14,100.0,1042.4137931034484,5.819275,0.9625,40.03701645862887,0.947370442394799,0.82,0.2858,29.014930287100903,60.9850697128991,161.6975844524352,1.1428412309710652,5.201756117593686,1001.8594510116545
2020-03-11,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17817.77019755352,17817.77019755352,133633.28,132965.11,14896.14,86397.61,0.2784,0.7873,6.6817,9.71,100.0,1138.9655172413793,6.5922374999999995,0.9979166666666667,36.40504436084562,0.9600823447370403,0.82,0.2784,28.620039673792817,61.37996032620718,161.59285413237228,1.1385250578249575,5.217555406232714,1003.0349529936489
2020-03-12,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17672.45109151854,17672.45109151854,132543.38,131880.66,14803.0,85857.4,0.2761,0.7823,6.6272,10.29,100.0,1144.655172413793,6.59474,0.9933333333333333,38.12018216056505,0.9540793624380223,0.82,0.2761,28.224195967724434,61.775804032275566,161.487621226104,1.134284805838818,5.233083780166005,1003.0975690043614
2020-03-13,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16825.761897574874,16825.761897574874,126193.21,125562.24,14526.35,84252.83,0.2629,0.7677,6.3097,10.86,97.0,1130.1724137931035,6.555,1.0,43.21465463237038,0.9362487087867036,0.82,0.2629,27.82751831878297,62.17248168121703,161.3816878751819,1.1301209714930551,5.248332554089216,1002.8744134218712
2020-03-14,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17722.12342137255,17722.12342137255,132915.93,132251.35,14311.49,83006.64,0.2769,0.7564,6.6458,11.43,100.0,1136.0344827586207,5.57594125,0.84625,47.17125664513584,0.9224006017420245,0.82,0.2769,27.43012776737192,62.56987223262808,161.27485396301176,1.1260339907842125,5.263293326737017,1002.8393063105395
2020-03-15,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,6591.531205401651,6591.531205401651,49436.48,49189.3,5414.32,31403.06,0.103,0.2861,2.4718,12.0,100.0,1073.448275862069,1.0428549999999999,0.16749999999999998,47.796637216234956,0.9202117697431776,0.82,0.103,27.03214722938948,62.96785277061052,161.16691918112951,1.122024240133302,5.277957992769314,1001.9517205705316
2020-03-16,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,3024.1804507816255,3024.1804507816255,22681.35,22567.94,2240.39,12994.26,0.0473,0.1184,1.1341,4.0,100.0,997.9310344827586,0.42686499999999994,0.07374999999999998,44.92753586854632,0.9302536244600879,0.82,0.0473,26.633700918775645,63.366299081224355,161.0576837820322,1.1180920318127585,5.293105675586827,1001.0317109996214
2020-03-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18388.326710443038,18388.326710443038,137912.45,137222.89,14169.64,82183.91,0.2873,0.7489,6.8956,4.57,100.0,1141.5517241379312,6.411335000000001,0.9683333333333334,49.7834548926638,0.9132579078756767,0.82,0.2873,26.234913668163045,63.765086331836955,160.94694818245148,1.114237609089355,5.30872745145372,1002.7934187392846
2020-03-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18423.394388110974,18423.394388110974,138175.46,137484.58,14032.38,81387.8,0.2879,0.7416,6.9088,5.14,100.0,1143.2758620689656,5.84356875,0.88125,52.311054396163584,0.9044113096134274,0.82,0.2879,25.835910466925853,64.16408953307415,160.8345117176799,1.1104611441788614,5.324028905584308,1002.8367294815964
2020-03-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18998.481663633513,18998.481663633513,142488.61,141776.17,14357.87,83275.65,0.2969,0.7588,7.1244,5.71,100.0,1145.0,3.6470158333333327,0.5491666666666666,46.317088255792854,0.925390191104725,0.82,0.2969,25.436816255858915,64.56318374414109,160.7201708164962,1.106762739031551,5.339003444332349,1002.823208528112
2020-03-20,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18778.55079027033,18778.55079027033,140839.13,140134.93,14682.43,85158.09,0.2934,0.776,7.042,6.29,100.0,1129.8275862068965,5.523632916666666,0.8429166666666666,40.340527200571486,0.9463081547979998,0.82,0.2934,25.037755862492375,64.96224413750762,160.60371678653723,1.1031424275319863,5.3536449037706815,1002.5547911368009
2020-03-21,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18986.608734719994,18986.608734719994,142399.57,141687.57,14597.53,84665.67,0.2967,0.7715,7.12,6.86,100.0,1098.7931034482758,4.3495725,0.6825,41.90391220119749,0.9408363072958088,0.82,0.2967,24.6388539842997,65.3611460157003,160.48493347522435,1.0996001780988314,5.367947551552416,1002.0434896769536
2020-03-22,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18021.29032266407,18021.29032266407,135159.68,134483.88,14418.24,83625.79,0.2816,0.762,6.758,7.43,100.0,1062.4137931034484,3.4404500000000002,0.5583333333333333,45.205534093867925,0.9292806306714623,0.82,0.2816,24.24023522542805,65.75976477457195,160.36359508133944,1.0961358966671328,5.381906085618963,1001.4124491503528
2020-03-23,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,12060.63449112233,12060.63449112233,90454.76,90002.49,9621.23,55803.13,0.1884,0.5085,4.5227,8.0,100.0,1000.0,1.8584166666666666,0.3204166666666667,48.54182603125096,0.9176036088906216,0.82,0.1884,23.842024211192538,66.15797578880746,160.23946436178346,1.092749430187876,5.395515628877685,1000.4194071639989
2020-03-24,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16520.41222403778,16520.41222403778,123903.09,123283.57,13268.86,76959.39,0.2581,0.7013,6.1952,8.57,100.0,934.6551724137931,2.51398875,0.46375,43.43233685100978,0.9354868210214657,0.82,0.2581,23.444345750032284,66.55565424996772,160.1122913389222,1.089440570299818,5.408771721716504,999.3350568151523
2020-03-25,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,4722.369974791031,4722.369974791031,35417.77,35240.68,3913.45,22698.01,0.0738,0.2068,1.7709,9.14,100.0,673.9655172413793,0.7313087499999997,0.18708333333333327,39.72094456170693,0.9484766940340258,0.82,0.0738,23.047324983028105,66.9526750169719,159.98181244699936,1.0862090566400484,5.421670315414797,995.9061255960531
2020-03-26,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,833.4790696654094,833.4790696654094,6251.09,6219.83,660.49,3830.84,0.013,0.0349,0.3126,9.71,100.0,547.2413793103449,0.12166999999999928,0.03833333333333311,35.807739282869,0.9621729125099585,0.82,0.013,22.651087505293972,67.34891249470603,159.84774993381131,1.0830545796962785,5.434207767100998,993.989596699052
2020-03-27,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17513.9918908794,17513.9918908794,131354.94,130698.17,14373.92,83368.74,0.2737,0.7597,6.5677,10.29,100.0,1169.1379310344828,5.834485416666666,0.8604166666666666,46.0216874763253,0.9264240938328614,0.82,0.2737,22.255759491296345,67.74424050870365,159.7098113161478,1.0799767834923455,5.446380834652141,1000.7843457770653
2020-03-28,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17849.400476385737,17849.400476385737,133870.5,133201.15,14530.03,84274.17,0.2789,0.7679,6.6935,10.86,100.0,1128.448275862069,6.313197916666667,0.9645833333333333,43.14679125648988,0.9364862306022854,0.82,0.2789,21.861467843716966,68.13853215628303,159.56768858184853,1.0769752682586815,5.458186670682026,999.7633789853737
2020-03-29,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17392.027034096824,17392.027034096824,130440.2,129788.0,14051.74,81500.09,0.2718,0.7426,6.522,11.43,100.0,1191.3793103448277,6.907120833333334,0.9995833333333334,51.95452368215945,0.9056591671124419,0.82,0.2718,21.46834030915977,68.53165969084023,159.42105682705585,1.0740495926517655,5.469622818210361,999.9006089263466
2020-03-30,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17204.24601485423,17204.24601485423,129031.85,128386.69,14004.45,81225.81,0.2688,0.7401,6.4516,12.0,100.0,1190.1724137931035,6.6096224999999995,0.9575,52.825275573893165,0.902611535491374,0.82,0.2688,21.076505485718215,68.92349451428178,159.26957206010843,1.0711992750323056,5.480687211029023,999.2318513682485
2020-03-31,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,19563.35826208318,19563.35826208318,146725.19,145991.56,14503.76,84121.81,0.3057,0.7665,7.3363,4.0,100.0,1120.8620689655172,4.867623750000001,0.74875,43.6305791596139,0.9347929729413513,0.82,0.3057,20.686092731642944,69.31390726835706,159.11286808184207,1.0684237939996668,5.491378177775084,997.7112523006348
2020-04-01,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18329.696598537208,18329.696598537208,137472.72,136785.36,14417.25,83620.05,0.2864,0.762,6.8736,4.57,97.0,1175.5172413793105,6.116314166666666,0.8970833333333333,45.22365989825677,0.9292171903561013,0.82,0.2864,20.29723207467805,69.70276792532195,158.95055263513973,1.0657225889806197,5.5016944450595116,997.5888808643064
2020-04-02,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17567.680294417605,17567.680294417605,131757.6,131098.81,14038.33,81422.31,0.2745,0.7419,6.5879,5.14,97.0,1196.5517241379312,6.928433333333333,0.9983333333333333,52.20147612903902,0.9047948335483634,0.82,0.2745,19.910054199164207,70.08994580083579,158.78220307919196,1.063095061386404,5.51163513653546,997.0198671649555
2020-04-03,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18066.053405442908,18066.053405442908,135495.4,134817.92,13942.79,80868.18,0.2823,0.7369,6.7748,5.71,100.0,1204.6551724137933,6.62309375,0.9479166666666666,53.960831709386184,0.8986370890171483,0.82,0.2823,19.52469041473499,70.47530958526501,158.6073618854192,1.0605405756209203,5.521199772141692,996.2472773625205
2020-04-04,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17093.321968943772,17093.321968943772,128199.91,127558.91,13946.75,80891.15,0.2671,0.7371,6.41,6.29,100.0,1217.9310344827586,7.03751,0.99625,53.887905046449575,0.8988923323374265,0.82,0.2671,19.141272398785617,70.85872760121438,158.42553212675512,1.0580584586326958,5.530388275499354,995.48393972023
2020-04-05,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16715.12438691346,16715.12438691346,125363.43,124736.61,13618.46,78987.07,0.2612,0.7197,6.2682,6.86,100.0,1218.448275862069,2.650125,0.375,50.482040702480376,0.9108128575413187,0.82,0.2612,18.759931606703162,71.24006839329684,158.2361733538935,1.0556479975897408,5.53920099228276,994.5207116231228
2020-04-06,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17405.85444729679,17405.85444729679,130543.91,129891.19,14213.31,82437.2,0.272,0.7512,6.5272,7.43,100.0,1232.9310344827586,7.130142916666666,0.9970833333333333,48.97924089855232,0.9160726568550669,0.82,0.272,18.380798569439577,71.61920143056042,158.0386985301892,1.0533084373524688,5.547638709598265,993.6714764902549
2020-04-07,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17680.947523070565,17680.947523070565,132607.11,131944.07,14381.4,83412.12,0.2763,0.7601,6.6304,8.0,100.0,1161.2068965517242,4.3075937500000006,0.6395833333333334,45.88377607714926,0.9269067837299776,0.82,0.2763,18.0040025611398,71.9959974388602,157.83247286775475,1.0510389807059306,5.555702658157882,991.7640098188704
2020-04-08,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18235.127665180575,18235.127665180575,136763.46,136079.64,14306.77,82979.27,0.2849,0.7561,6.8382,8.57,100.0,1178.7931034482758,5.070775,0.7416666666666667,47.258166908314955,0.9220964158208976,0.82,0.2849,17.629672045679143,72.37032795432086,157.61681508192532,1.0488387933202397,5.563394484631661,990.8548781421573
2020-04-09,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17382.25606679431,17382.25606679431,130366.92,129715.09,14275.78,82799.52,0.2716,0.7545,6.5183,9.14,100.0,1211.3793103448277,6.14775,0.875,47.82879226608308,0.9200992270687092,0.82,0.2716,17.257935886905145,72.74206411309486,157.3910007817757,1.0467070125677829,5.57071619886729,990.074831312509
2020-04-10,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17295.665746065133,17295.665746065133,129717.49,129068.9,14065.84,81581.87,0.2702,0.7434,6.4859,9.71,100.0,1239.3103448275863,6.945405,0.96625,51.694794964562675,0.9065682176240306,0.82,0.2702,16.888924837541197,73.1110751624588,157.15426686871047,1.0446427567988288,5.577670116603847,989.1947631369336
2020-04-11,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17773.080571456132,17773.080571456132,133298.1,132631.61,13841.64,80281.51,0.2777,0.7315,6.6649,10.29,100.0,1243.103448275862,5.200212499999999,0.72125,55.82342919184083,0.892117997828557,0.82,0.2777,16.52277266045226,73.47722733954774,156.9058155337766,1.042645131389919,5.584258820719656,987.987638121077
2020-04-12,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16967.005839554804,16967.005839554804,127252.54,126616.28,13966.18,81003.84,0.2651,0.7381,6.3626,10.86,100.0,1246.3793103448277,6.686825000000001,0.925,53.53003597149046,0.9001448740997834,0.82,0.2651,16.15961650888488,73.84038349111512,156.64481674675835,1.0407132300268849,5.59048515121053,986.7312815835069
2020-04-13,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17593.216184973255,17593.216184973255,131949.12,131289.37,14107.16,81821.53,0.2749,0.7456,6.5975,11.43,100.0,1224.3103448275863,5.905665,0.8316666666666667,50.93387336999997,0.9092314432050002,0.82,0.2749,15.79959663742818,74.20040336257182,156.37040899525982,1.0388461323343734,5.596352217645239,985.1361698177789
2020-04-14,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16800.45334878822,16800.45334878822,126003.4,125373.38,14258.31,82698.2,0.2625,0.7536,6.3002,12.0,100.0,1205.8620689655172,3.7301333333333337,0.5333333333333334,48.15045705042543,0.918973400323511,0.82,0.2625,15.442855834423469,74.55714416557653,156.08169853176116,1.0370429004325177,5.6018634183561575,983.5428317149024
2020-04-15,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,14282.036230529056,14282.036230529056,107115.27,106579.69,10866.66,63026.63,0.2232,0.5743,5.3558,4.0,100.0,835.6896551724138,2.0518966666666674,0.42333333333333345,42.525866394424675,0.9386594676195137,0.82,0.2232,15.089538954630143,74.91046104536986,155.777757593283,1.035302576500847,5.607022453352166,977.7909863272494
2020-04-16,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,12679.217473917925,12679.217473917925,95094.13,94618.66,9928.05,57582.69,0.1981,0.5247,4.7547,4.57,100.0,953.7931034482759,1.883185,0.3404166666666667,43.739499104854325,0.9344117531330098,0.82,0.1981,14.739792725035628,75.26020727496437,155.4576218349955,1.0336241820562109,5.612939748688311,977.9217570251272
2020-04-17,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18317.538905078927,18317.538905078927,137381.54,136694.63,14162.15,82140.47,0.2862,0.7485,6.8691,5.14,100.0,1179.8275862068965,4.6332812500000005,0.6770833333333334,49.92128738802438,0.9127754941419146,0.82,0.2862,14.393765793024244,75.60623420697576,155.12028713474626,1.0320067185482558,5.618511698145778,979.2777981298588
2020-04-18,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18962.34791042928,18962.34791042928,142217.61,141506.52,14240.53,82595.07,0.2963,0.7526,7.1109,5.71,100.0,1216.896551724138,5.3199675,0.75375,48.478037619364784,0.9178268683322233,0.82,0.2963,14.051608916302726,75.94839108369727,154.76470605943155,1.0304491686099608,5.623742871285718,978.3835171598595
2020-04-19,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,6809.041058027431,6809.041058027431,51067.81,50812.47,5562.65,32263.37,0.1064,0.294,2.5534,6.29,100.0,1171.3793103448277,1.0700549999999998,0.15749999999999997,47.46039404887978,0.9213886208289208,0.82,0.1064,13.713475221353008,76.28652477864699,154.38978448177613,1.028950497531695,5.628638111884984,976.4863354419897
2020-04-20,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18648.582522102606,18648.582522102606,139864.37,139165.05,14347.13,83213.35,0.2914,0.7583,6.9932,6.86,100.0,1188.103448275862,5.6219075,0.8158333333333333,46.514887624624365,0.9246978933138147,0.82,0.2914,13.379520488791073,76.62047951120893,153.99437885062935,1.027509654739263,5.633202524560576,975.2839970059397
2020-04-21,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18199.53299749108,18199.53299749108,136496.5,135814.02,14170.63,82189.65,0.2844,0.7489,6.8248,7.43,100.0,1185.5172413793105,4.518105,0.6570833333333334,49.76514274722578,0.9133220003847098,0.82,0.2844,13.049903419942524,76.95009658005748,153.57729450583645,1.026125575082179,5.637441462245276,973.8230306909285
2020-04-22,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17763.99492246737,17763.99492246737,133229.96,132563.81,14271.05,82772.09,0.2776,0.7542,6.6615,8.0,100.0,1229.6551724137933,3.135108333333334,0.43958333333333344,47.91587347922081,0.9197944428227272,0.82,0.2776,12.724785861520061,77.27521413847994,153.13728511378122,1.0247971798722892,5.641360514950839,972.878455145878
2020-04-23,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17249.507187623298,17249.507187623298,129371.3,128724.44,14316.88,83037.9,0.2695,0.7567,6.4686,8.57,100.0,1236.3793103448277,6.1491325,0.8575,47.07197420119767,0.9227480902958082,0.82,0.2695,12.40433299859987,77.59566700140013,152.67305326949452,1.0235233777628945,5.644965499293729,971.466569079239
2020-04-24,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17480.890412057757,17480.890412057757,131106.68,130451.15,14367.67,83332.49,0.2731,0.7593,6.5553,9.14,97.0,1264.1379310344828,7.2525699999999995,0.9891666666666666,46.13672180239917,0.9260214736916029,0.82,0.2731,12.088713573933262,77.91128642606674,152.18325208592591,1.022303065729857,5.648262447142346,970.2736001294061
2020-04-25,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17558.213741145413,17558.213741145413,131686.6,131028.17,14345.23,83202.33,0.2743,0.7582,6.5843,9.71,100.0,1253.2758620689656,6.90252125,0.9495833333333333,46.5498390282884,0.9245755634009906,0.82,0.2743,11.778100156338695,78.2218998436613,151.66648751118748,1.0211351302349092,5.651257592887231,968.6026295501871
2020-04-26,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17227.63401708278,17227.63401708278,129207.26,128561.22,14271.3,82773.54,0.2692,0.7542,6.4604,10.29,97.0,1246.0344827586207,6.8265037500000005,0.9445833333333333,47.911265600868475,0.9198105703969603,0.82,0.2692,11.472669421598553,78.52733057840145,151.1213208286078,1.0200184484210164,5.653957360318338,966.9501261783339
2020-04-27,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,17606.234702931873,17606.234702931873,132046.76,131386.53,14328.07,83102.81,0.2751,0.7572,6.6023,10.86,100.0,1259.8275862068965,6.810732916666668,0.9320833333333334,46.8659592993466,0.923469142452287,0.82,0.2751,11.172602381879756,78.82739761812024,150.54627076776626,1.0189518891267657,5.656368350515144,965.5218105079606
2020-04-28,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,18152.85874902881,18152.85874902881,136146.44,135465.71,14195.81,82335.7,0.2836,0.7503,6.8073,11.43,100.0,1252.4137931034484,6.180453333333333,0.8508333333333333,49.30139317809123,0.9149451238766807,0.82,0.2836,10.878084555341871,79.12191544465813,149.93981499175777,1.0179343137480203,5.658497330608358,963.8247665140894
2020-04-29,Khavda Renewable Energy Park,SIMULATED,SIMULATED_PVLIB,16986.903630375768,16986.903630375768,127401.78,126764.77,14114.11,81861.84,0.2654,0.7459,6.3701,12.0,100.0,1266.2068965517242,6.741180000000001,0.9179166666666667,50.80586683219008,0.9096794660873347,0.82,0.2654,10.589306147408578,79.41069385259142,149.30039129208797,1.016964577242996,5.660351221528153,962.3575311873776
